run,seed,sample_index,dataset_accuracy,start_accuracy,flow_accuracy,random_accuracy,flow_improvement,random_improvement,flow_advantage,flow_success,random_success,flow_better,tie,flow_direction_norm,random_direction_norm,start_arch,flow_arch,random_arch
1,42,3023,0.9191000461578369,0.38966666622585727,0.38966666622585727,0.38966666622585727,0.0,0.0,0.0,False,False,False,True,11.881925582885742,11.881925582885742,|skip_connect~0|+|nor_conv_1x1~0|none~1|+|nor_conv_3x3~0|none~1|avg_pool_3x3~2|,|skip_connect~0|+|nor_conv_1x1~0|none~1|+|nor_conv_3x3~0|none~1|avg_pool_3x3~2|,|skip_connect~0|+|nor_conv_1x1~0|none~1|+|nor_conv_3x3~0|none~1|avg_pool_3x3~2|
1,42,3024,0.9178500175476074,0.42499999989827475,0.436333332824707,0.36166666639539935,0.011333332926432238,-0.0633333335028754,0.07466666642930764,True,False,True,False,15.329371452331543,15.329371452331543,|nor_conv_1x1~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|nor_conv_1x1~0|nor_conv_1x1~1|avg_pool_3x3~2|,|nor_conv_3x3~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|nor_conv_1x1~0|nor_conv_1x1~1|none~2|,|nor_conv_1x1~0|+|skip_connect~0|nor_conv_1x1~1|+|nor_conv_1x1~0|none~1|avg_pool_3x3~2|
1,42,3025,0.9363999962806702,0.4412222224256728,0.43188888753255206,0.4412222224256728,-0.00933333489312077,0.0,-0.00933333489312077,False,False,False,False,12.929107666015625,12.929107666015625,|nor_conv_3x3~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|skip_connect~0|nor_conv_3x3~1|nor_conv_1x1~2|,|nor_conv_3x3~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|skip_connect~0|nor_conv_1x1~1|nor_conv_1x1~2|,|nor_conv_3x3~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|skip_connect~0|nor_conv_3x3~1|nor_conv_1x1~2|
1,42,3026,0.8965499997138977,0.3741666651916503,0.3281666668701172,0.3644444441562229,-0.04599999832153312,-0.009722221035427414,-0.036277777286105706,False,False,False,False,16.71230125427246,16.71230125427246,|nor_conv_1x1~0|+|avg_pool_3x3~0|skip_connect~1|+|none~0|skip_connect~1|nor_conv_1x1~2|,|nor_conv_1x1~0|+|avg_pool_3x3~0|skip_connect~1|+|avg_pool_3x3~0|avg_pool_3x3~1|nor_conv_1x1~2|,|nor_conv_1x1~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|none~0|skip_connect~1|nor_conv_1x1~2|
1,42,3027,0.9318000078201294,0.4204999996439616,0.2786666664123535,0.3936666670227051,-0.14183333323160813,-0.026833332621256534,-0.1150000006103516,False,False,False,False,17.33753776550293,17.33753776550293,|nor_conv_3x3~0|+|skip_connect~0|none~1|+|nor_conv_3x3~0|nor_conv_1x1~1|none~2|,|nor_conv_3x3~0|+|skip_connect~0|none~1|+|skip_connect~0|none~1|none~2|,|nor_conv_3x3~0|+|skip_connect~0|none~1|+|nor_conv_3x3~0|none~1|none~2|
1,42,3028,0.920199990272522,0.39411111097547746,0.39116666544596357,0.38816666600545247,-0.002944445529513895,-0.005944444970024998,0.002999999440511103,False,False,True,False,14.775169372558594,14.775169372558594,|nor_conv_1x1~0|+|nor_conv_3x3~0|none~1|+|nor_conv_3x3~0|none~1|none~2|,|nor_conv_3x3~0|+|nor_conv_3x3~0|none~1|+|nor_conv_3x3~0|avg_pool_3x3~1|none~2|,|nor_conv_1x1~0|+|avg_pool_3x3~0|none~1|+|nor_conv_3x3~0|none~1|none~2|
1,42,3029,0.8896666765213013,0.32511111022949224,0.2812222220187717,0.32511111022949224,-0.04388888821072057,0.0,-0.04388888821072057,False,False,False,False,14.31676197052002,14.31676197052002,|nor_conv_1x1~0|+|avg_pool_3x3~0|skip_connect~1|+|none~0|skip_connect~1|none~2|,|nor_conv_1x1~0|+|skip_connect~0|skip_connect~1|+|avg_pool_3x3~0|skip_connect~1|skip_connect~2|,|nor_conv_1x1~0|+|avg_pool_3x3~0|skip_connect~1|+|none~0|skip_connect~1|none~2|
1,42,3030,0.9251999855041504,0.42599999944051103,0.42599999944051103,0.42599999944051103,0.0,0.0,0.0,False,False,False,True,7.303564548492432,7.303564548492432,|nor_conv_1x1~0|+|nor_conv_3x3~0|skip_connect~1|+|nor_conv_1x1~0|none~1|nor_conv_1x1~2|,|nor_conv_1x1~0|+|nor_conv_3x3~0|skip_connect~1|+|nor_conv_1x1~0|none~1|nor_conv_1x1~2|,|nor_conv_1x1~0|+|nor_conv_3x3~0|skip_connect~1|+|nor_conv_1x1~0|none~1|nor_conv_1x1~2|
1,42,3031,0.8841500282287598,0.3236666660817464,0.3236666660817464,0.3236666660817464,0.0,0.0,0.0,False,False,False,True,11.549585342407227,11.549586296081543,|avg_pool_3x3~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|none~0|avg_pool_3x3~1|skip_connect~2|,|avg_pool_3x3~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|none~0|avg_pool_3x3~1|skip_connect~2|,|avg_pool_3x3~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|none~0|avg_pool_3x3~1|skip_connect~2|
1,42,3032,0.8498666286468506,0.2539999997626411,0.2825555547926161,0.25377777742173935,0.028555555029975033,-0.00022222234090174542,0.028777777370876778,True,False,True,False,9.553329467773438,9.553329467773438,|avg_pool_3x3~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|none~0|avg_pool_3x3~1|avg_pool_3x3~2|,|avg_pool_3x3~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|none~0|none~1|avg_pool_3x3~2|,|skip_connect~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|none~0|avg_pool_3x3~1|avg_pool_3x3~2|
